SIZE,FUEL,DISTANCE,DESIBEL,AIRFLOW,FREQUENCY,STATUS
6,lpg,10,109,15.2,21,1
6,lpg,10,108,15.7,20,1
6,lpg,10,108,15.2,19,1
6,lpg,10,106,15.1,18,1
6,lpg,10,,14.5,17,1
6,,10,105,13.8,16,1
6,lpg,10,106,14.4,15,1
,lpg,10,106,12.3,14,1
6,lpg,10,93,11.9,,1
6,lpg,10,90,11.9,12,1
6,lpg,10,92,12.5,11,1
6,lpg,10,105,13.8,10,1
6,lpg,10,91,12.9,9,1
6,lpg,10,105,12.9,8,1
6,lpg,10,105,12.3,7,1
6,lpg,10,90,11.8,6,1
6,lpg,10,90,11,5,1
6,lpg,10,88,8.8,4,0
6,lpg,10,85,6,3,0
6,lpg,10,83,3.1,2,0
6,lpg,,75,0.8,1,0
6,lpg,20,96,0,75,0
6,lpg,20,96,0,72,0
6,lpg,20,103,1,70,0
6,lpg,20,107,1.1,68,0
6,lpg,20,96,4,67,0
6,lpg,20,105,6.5,66,0
6,lpg,20,104,7.5,65,1
6,lpg,20,95,9,60,1
6,lpg,20,103,12,55,1
6,lpg,20,110,15,52,1
6,lpg,20,112,14.6,51,1
6,lpg,20,,15.2,50,1
6,lpg,20,111,14.9,48,1
6,lpg,20,110,15.5,47,1
6,lpg,20,95,16,46,1
6,lpg,20,95,16.3,45,1
6,lpg,20,92,16,44,1
,lpg,20,92,16,42,1
6,lpg,20,104,15.5,40,1
6,lpg,20,90,15.2,38,1
6,lpg,20,90,15.2,36,1
6,lpg,,91,15,35,1
6,lpg,20,108,15.2,34,1
6,,20,108,14.8,33,1
6,lpg,20,,14.1,32,1
6,lpg,20,105,13.5,30,1
6,lpg,20,92,,28,1
6,lpg,20,88,13.3,27,1
6,lpg,20,106,12.8,26,1
6,lpg,20,106,13.8,25,1
6,lpg,20,106,13.3,24,1
6,lpg,20,92,13.8,23,1
6,lpg,20,91,13.6,22,1
6,,20,92,13.2,21,1
6,lpg,20,,13.2,20,1
6,lpg,20,92,13.5,19,1
6,lpg,20,90,,18,1
6,lpg,20,89,12.8,17,1
6,lpg,20,92,12.3,16,1
6,lpg,20,105,12.3,15,1
6,lpg,20,93,11.5,,1
6,lpg,20,91,11.2,13,1
6,lpg,20,91,11.9,12,1
6,lpg,20,91,11.5,11,1
6,lpg,20,105,12.3,10,1
6,lpg,20,92,12,9,1
6,lpg,20,91,12.2,8,1
6,lpg,20,90,11.5,7,1
6,lpg,20,90,11,6,1
6,lpg,20,100,9.6,5,1
,lpg,20,87,7.8,4,0
6,lpg,20,80,5,3,0
6,lpg,20,78,3.7,2,0
6,lpg,,76,1,1,0
6,,30,106,0,75,0
6,lpg,30,96,0,72,0
6,lpg,30,101,0.4,70,0
6,lpg,30,104,0.4,68,0
6,lpg,30,96,2.2,67,0
6,lpg,30,101,5,66,0
6,lpg,30,103,7,65,1
6,lpg,30,95,6.5,60,1
6,lpg,30,103,14.4,55,1
,lpg,30,107,13.3,52,1
6,lpg,30,107,13.8,51,1
6,lpg,30,106,14.8,50,1
6,lpg,30,109,15.4,,1
6,lpg,30,111,15.5,47,1
6,lpg,,112,16,,1
6,lpg,30,110,16,45,1
6,lpg,30,111,16.3,44,1
6,lpg,30,110,16.1,42,1
,lpg,30,110,15.2,40,1
6,lpg,30,110,15.2,38,1
6,lpg,30,110,14.8,36,1
6,lpg,30,108,14.4,35,1
6,lpg,30,108,14.2,34,1
6,lpg,30,92,13.2,33,1
6,lpg,30,89,14.2,32,1
6,lpg,30,89,13.5,30,1
6,lpg,30,89,12.3,28,1
6,lpg,30,90,12,27,1
6,lpg,30,92,12.5,26,1
6,lpg,30,108,11.5,25,1
6,lpg,30,107,12.3,24,1
6,lpg,30,106,11.5,23,1
6,lpg,30,88,11.9,22,1
6,lpg,30,87,12,21,1
6,lpg,30,106,11.5,20,1
6,lpg,30,87,12.3,19,1
6,lpg,30,86,11.6,18,1
6,lpg,30,85,11,17,1
6,lpg,30,89,10.9,16,1
6,lpg,30,90,10.3,15,1
6,lpg,30,89,10.7,14,1
6,,30,86,10,13,1
6,lpg,,85,10.7,12,1
6,lpg,30,92,10.9,11,1
,lpg,30,90,12,10,1
6,lpg,30,97,11.8,9,1
6,lpg,30,92,11.3,8,1
6,lpg,30,89,11.3,7,1
6,lpg,30,87,11,6,1
6,lpg,30,88,10.2,5,1
6,lpg,30,87,9.2,4,0
6,lpg,30,86,7.4,3,0
6,lpg,30,78,4.5,2,0
6,lpg,30,75,0,1,0
6,lpg,40,104,0,75,0
6,lpg,40,96,0,72,0
6,lpg,40,96,0,70,0
6,lpg,40,96,0,68,0
6,lpg,40,96,1.3,67,0
6,lpg,40,101,3.2,66,0
6,lpg,40,102,4.5,65,1
6,lpg,40,106,12.3,60,1
6,lpg,40,107,9.2,55,1
6,lpg,40,108,,52,1
6,lpg,40,94,13.9,51,1
6,lpg,40,93,13.5,50,1
6,lpg,40,93,14.5,48,1
6,lpg,40,107,14.4,47,1
6,lpg,40,107,14.5,46,1
6,lpg,40,107,14.9,45,1
6,,40,107,15.2,44,1
6,lpg,40,107,15.2,42,1
6,lpg,40,108,14.8,40,1
6,lpg,40,110,14.4,38,1
6,lpg,40,110,14.4,36,1
6,lpg,40,109,14.9,,1
6,lpg,40,107,14.4,34,1
6,lpg,40,108,14.4,33,1
6,lpg,40,106,14.5,32,1
6,lpg,40,91,14.9,30,1
6,lpg,40,,14.1,28,1
6,lpg,,93,14.4,27,1
6,lpg,40,106,13.5,26,1
6,lpg,40,92,13.5,25,1
6,,40,90,12.5,24,1
6,lpg,40,90,12.3,23,1
6,lpg,40,87,13.2,22,1
6,lpg,40,89,13.1,21,1
6,lpg,40,90,12.3,20,1
6,lpg,40,88,12,19,1
6,lpg,40,86,11.5,18,1
6,lpg,40,85,11.3,17,1
6,lpg,40,92,11.5,16,1
6,lpg,40,91,10.4,15,1
6,lpg,40,89,10.9,14,1
6,lpg,40,87,10,13,1
6,lpg,40,90,10,12,1
6,lpg,40,91,10.3,11,1
6,lpg,40,90,10,10,1
6,lpg,40,91,11.3,9,1
6,lpg,40,91,11.5,8,1
6,lpg,40,90,11,7,1
,lpg,40,87,11.2,6,1
6,lpg,40,86,10,5,1
6,lpg,40,85,9.2,4,0
6,lpg,40,,7.4,3,0
6,lpg,40,80,4.5,2,0
6,lpg,40,75,0,1,0
6,lpg,50,95,0,75,0
6,lpg,50,96,0,72,0
6,lpg,50,,0,70,0
6,lpg,50,101,0,68,0
6,lpg,50,101,0,67,0
6,lpg,50,100,2.8,66,0
6,lpg,50,104,4,65,1
6,lpg,50,106,11.2,60,1
,lpg,50,94,6.4,55,1
6,lpg,50,108,13.2,52,1
6,lpg,,,12.5,51,1
6,lpg,50,108,13.2,50,1
6,lpg,50,108,13.4,48,1
6,lpg,50,107,13.5,47,1
6,lpg,50,106,13.3,46,1
6,lpg,50,107,14.4,45,1
6,lpg,50,92,14.9,44,1
6,lpg,50,92,14.9,42,1
6,lpg,50,92,13.6,40,1
6,lpg,50,95,14.3,38,1
6,lpg,50,108,14.5,,1
6,lpg,50,,14.2,35,1
6,lpg,50,107,14.1,34,1
6,lpg,50,107,14.4,33,1
6,lpg,50,106,14.1,32,1
6,lpg,,106,14.2,30,1
6,lpg,50,108,13.5,28,1
6,lpg,50,108,13.5,27,1
6,lpg,50,107,13.3,26,1
6,lpg,50,106,12.5,25,1
6,lpg,50,105,12.9,24,1
6,lpg,50,92,12.3,23,1
6,lpg,50,106,12.5,,1
6,lpg,50,105,12.5,21,1
6,lpg,50,105,11.5,20,1
6,lpg,50,106,,,1
6,lpg,50,104,12,18,1
6,lpg,50,88,10.6,17,1
6,lpg,50,93,10.4,16,1
6,lpg,50,92,10.3,15,1
,lpg,50,90,11,14,1
6,lpg,50,89,10,13,1
6,lpg,50,92,9.9,12,1
6,lpg,50,89,10.3,11,1
6,lpg,50,90,10.3,10,1
6,lpg,50,90,10.2,9,1
6,lpg,50,91,11.2,8,1
6,lpg,50,90,11.3,7,1
6,lpg,50,90,10.5,6,1
6,lpg,50,90,9.3,5,1
6,lpg,50,86,8.3,4,0
6,lpg,50,84,5.8,3,0
6,lpg,50,82,3.2,2,0
6,lpg,50,75,0,1,0
6,lpg,60,102,0,75,0
6,lpg,60,102,0,72,0
6,lpg,60,102,0,70,0
6,lpg,60,106,0,68,0
6,lpg,60,97,2.8,67,0
,lpg,60,102,3.7,66,0
6,lpg,60,103,4.4,65,1
6,lpg,60,95,9.5,60,1
6,lpg,60,107,11,55,1
6,lpg,60,106,11,52,1
6,lpg,60,105,11.6,51,1
6,,60,105,12.5,50,1
6,lpg,,108,12.6,48,1
6,lpg,60,110,13.8,47,1
6,lpg,60,109,13.8,46,1
6,lpg,60,108,14.2,45,1
6,lpg,60,108,14.2,44,1
6,lpg,60,107,14.8,42,1
6,lpg,60,107,13.8,40,1
6,lpg,60,108,14.6,38,1
6,lpg,60,107,14.4,,1
6,lpg,60,108,14.5,35,1
6,lpg,60,,14.1,34,1
6,lpg,60,107,14.2,33,1
6,lpg,60,107,14.2,32,1
6,lpg,60,106,14,30,1
6,lpg,60,107,13.6,28,1
6,lpg,60,108,13.5,27,1
6,lpg,60,106,12.6,26,1
6,lpg,60,106,12.5,25,1
6,lpg,60,106,12.5,24,1
6,lpg,60,105,12.2,23,1
6,lpg,60,107,12.3,22,1
6,lpg,60,105,12.3,21,1
6,lpg,60,104,12,20,1
6,lpg,60,90,12.2,19,1
6,lpg,60,90,11.9,18,1
6,lpg,60,89,11.5,17,1
6,lpg,60,92,10.9,16,1
6,lpg,60,89,11.2,15,1
6,lpg,60,88,11,14,1
6,lpg,60,86,9.5,13,1
6,lpg,60,90,9.6,12,1
6,lpg,60,90,9.3,11,1
6,lpg,60,88,9.9,,1
6,lpg,60,90,10.7,9,1
6,lpg,60,91,11,8,1
6,lpg,60,90,10.6,7,1
6,lpg,60,87,10.2,6,1
6,,60,88,9.7,5,1
6,lpg,60,87,8.6,4,0
6,lpg,60,85,5.8,3,0
6,lpg,60,83,3.4,2,0
6,lpg,60,84,0,1,0
6,lpg,70,96,,75,0
6,lpg,,103,0,72,0
6,lpg,70,105,0,70,0
6,lpg,70,104,0,68,0
6,lpg,70,103,1.9,67,0
6,lpg,70,,2.8,66,0
6,lpg,70,102,3.2,65,1
6,lpg,70,106,7.2,60,1
6,,70,106,7.5,55,1
6,lpg,70,108,9.7,52,1
6,lpg,70,103,,51,1
6,lpg,70,103,10.6,50,1
6,lpg,70,105,11,48,1
6,lpg,70,105,12.2,47,1
,lpg,70,106,12,46,1
6,lpg,70,106,12.5,45,1
6,lpg,70,106,12.5,44,1
6,lpg,70,108,12.9,42,1
6,lpg,,107,13.2,40,1
6,lpg,70,108,13.5,38,1
6,lpg,70,106,13.5,36,1
6,lpg,70,107,13.6,,1
6,lpg,70,106,13,34,1
6,lpg,70,91,,33,1
6,lpg,70,106,12.6,32,1
6,lpg,70,90,13,30,1
6,lpg,70,92,13.3,28,1
6,lpg,70,95,12.9,27,1
6,lpg,70,106,12,,1
6,,70,106,11.6,25,1
6,lpg,70,105,11.6,24,1
6,lpg,70,95,11.2,23,1
6,lpg,70,107,10.7,,1
6,lpg,70,104,10.9,,1
6,lpg,70,104,11,20,1
6,lpg,70,92,11.2,19,1
,lpg,70,91,11,18,1
6,lpg,70,88,10.7,17,1
6,lpg,70,92,10.6,16,1
6,lpg,70,90,10.7,15,1
6,lpg,70,87,10.6,14,1
6,lpg,70,86,9.3,,1
6,lpg,70,89,8.8,12,1
6,lpg,70,88,8.6,11,1
6,lpg,70,88,8.3,10,1
6,lpg,70,89,9.3,9,1
6,lpg,70,90,9.5,8,1
6,lpg,70,90,10.2,7,1
6,lpg,70,87,10.3,6,1
6,,70,86,9.5,5,1
6,,,87,8.1,4,0
,lpg,70,86,5.8,3,0
6,lpg,70,80,3.8,2,0
6,lpg,70,75,0,1,0
6,lpg,80,96,0,75,0
6,lpg,80,102,0,72,0
6,lpg,80,102,0,70,0
6,lpg,80,102,0,68,0
6,lpg,80,96,2,67,0
6,lpg,80,96,2.8,66,0
6,lpg,80,105,2.8,65,0
6,lpg,80,95,5.8,60,1
6,lpg,80,94,6.5,55,1
6,lpg,80,,8.2,52,1
6,lpg,80,103,8.2,51,1
6,lpg,80,103,9,50,1
6,lpg,80,106,10.5,48,1
6,lpg,80,,11.9,47,1
6,lpg,80,106,11.2,46,1
6,lpg,80,105,11.6,45,1
6,lpg,80,106,12,44,1
6,lpg,80,107,12.2,42,1
6,,80,106,11.6,40,1
6,lpg,80,110,11.6,38,1
6,lpg,80,106,12.3,36,1
6,lpg,80,106,12.6,35,1
6,lpg,80,105,12.5,34,1
6,lpg,80,106,12.3,33,1
6,lpg,80,106,11.8,32,1
6,lpg,80,106,12.2,30,1
6,lpg,80,106,11.6,28,1
6,lpg,80,106,12,27,1
6,lpg,80,105,11.3,26,1
6,lpg,80,105,10.6,25,1
6,lpg,80,104,10.4,24,1
6,lpg,80,104,11.3,23,1
6,lpg,80,106,10.6,22,1
6,lpg,80,92,10.5,21,1
6,lpg,80,104,10,20,1
6,lpg,80,104,11,19,1
6,lpg,80,90,10.7,18,1
6,lpg,80,89,10.4,17,1
6,lpg,80,91,10.3,16,1
6,lpg,80,89,10.3,15,1
6,lpg,80,90,10.6,14,1
6,lpg,80,88,9.3,13,1
6,lpg,80,91,8.6,12,1
6,lpg,80,88,7.7,11,1
6,lpg,80,92,7.9,10,1
6,lpg,80,89,8.5,9,1
6,lpg,80,90,9.3,8,1
6,lpg,80,89,,7,1
6,lpg,80,88,9.5,6,1
6,lpg,80,86,9.5,5,1
6,lpg,80,87,7.7,4,0
6,lpg,80,85,5,3,0
6,lpg,80,80,3.2,2,0
6,lpg,,75,0,1,0
6,lpg,90,103,0,75,0
6,lpg,90,98,0,72,0
6,lpg,90,104,,70,0
6,lpg,90,102,0,68,0
6,lpg,90,96,2.1,67,0
6,lpg,90,96,2.5,66,0
6,lpg,90,105,3.1,65,0
6,lpg,90,95,6.4,60,0
6,lpg,90,106,6.1,55,1
6,lpg,90,106,7,52,1
6,lpg,90,104,8.5,,1
6,lpg,90,104,10,50,1
6,lpg,90,106,10.9,48,1
6,lpg,90,106,11,47,1
6,lpg,90,106,12,46,1
6,lpg,90,107,13.1,45,1
6,lpg,90,106,11.9,44,1
6,lpg,90,,11,42,1
6,lpg,90,106,11,40,1
6,lpg,90,110,12.2,38,1
6,lpg,90,106,12.2,36,1
6,lpg,90,106,12.5,35,1
6,lpg,90,106,12.6,34,1
6,lpg,90,105,13.2,33,1
6,lpg,90,106,12.6,32,1
6,,90,105,12.8,30,1
6,lpg,90,106,12.8,28,1
6,lpg,90,106,12,27,1
6,lpg,90,105,11.5,26,1
,lpg,90,105,11,25,1
6,,,104,10.6,24,1
6,lpg,90,104,10.2,23,1
6,lpg,90,105,10.6,22,1
6,lpg,90,105,10,21,1
6,lpg,90,104,10.2,20,1
6,lpg,90,91,10.2,19,1
6,lpg,90,90,11.2,18,1
6,lpg,,89,10.9,17,1
6,lpg,90,102,10.9,16,1
6,lpg,90,89,10.9,15,1
6,lpg,90,90,10.4,14,1
6,lpg,90,88,9.5,13,1
6,lpg,90,90,8.2,12,1
6,lpg,90,88,7.4,11,1
6,lpg,90,89,7.9,10,1
6,lpg,90,89,8.5,9,1
6,lpg,90,90,8.9,8,1
6,lpg,90,88,10,7,1
6,lpg,90,87,9.7,6,1
6,lpg,90,86,9.2,5,1
6,lpg,90,86,7.5,4,0
6,lpg,90,85,4.4,3,0
6,lpg,90,84,3.2,2,0
6,lpg,90,75,0,1,0
6,lpg,100,98,0,75,0
6,lpg,100,102,0,72,0
6,lpg,100,106,0,70,0
6,lpg,100,104,0,68,0
6,lpg,100,103,1.5,67,0
6,lpg,100,103,2.1,66,0
6,lpg,100,105,2.5,65,0
6,lpg,100,95,3.4,60,0
6,lpg,100,105,4.4,55,0
6,lpg,100,106,5.4,52,0
6,lpg,100,102,4.9,51,0
6,lpg,100,95,5.7,50,1
6,lpg,100,105,7.1,48,1
6,lpg,100,104,7.4,47,1
6,lpg,100,104,8.6,46,1
6,lpg,100,104,8.8,45,1
6,lpg,100,103,9.1,44,1
6,lpg,100,103,9.9,42,1
6,lpg,100,104,8.8,40,1
6,lpg,,107,9.6,38,1
6,lpg,100,104,10.3,36,1
6,lpg,100,104,10.3,35,1
6,lpg,100,105,10,34,1
6,lpg,100,105,10,33,1
6,lpg,100,105,9,32,1
6,lpg,100,103,10.3,30,1
6,lpg,100,105,,28,1
6,lpg,100,104,9.7,27,1
6,lpg,100,104,7.5,26,1
6,lpg,100,103,7.5,25,1
6,,100,104,7.4,24,1
6,lpg,100,103,6.5,23,1
6,lpg,100,104,6.5,22,1
6,lpg,100,92,5.6,21,1
6,lpg,100,94,6,20,1
6,lpg,100,91,7.5,19,1
6,lpg,100,89,7,18,1
6,lpg,100,87,8.5,17,1
6,lpg,100,91,9,16,1
,lpg,100,90,9.9,15,1
6,lpg,100,88,9.7,14,1
6,lpg,100,88,7.8,13,1
6,lpg,100,89,4.9,12,1
6,lpg,100,88,4.6,11,1
6,lpg,100,92,5.6,10,1
6,lpg,100,89,5.2,9,1
6,lpg,100,90,5.8,8,1
6,lpg,100,89,7.1,7,1
6,lpg,,89,7.5,6,1
6,lpg,100,88,7,5,1
6,lpg,100,86,6.5,4,0
6,,100,85,3.7,3,0
6,lpg,100,79,3,2,0
6,lpg,100,75,0,1,0
6,lpg,110,108,0,75,0
6,lpg,110,96,0,72,0
6,lpg,110,96,0,70,0
6,lpg,110,96,0,68,0
6,lpg,110,96,1.5,67,0
6,lpg,110,96,1.9,66,0
6,lpg,110,106,2.7,65,0
6,lpg,110,96,3.7,60,0
6,lpg,110,95,3.4,55,0
6,lpg,110,108,4.2,52,0
6,lpg,110,102,4.8,51,0
6,lpg,110,95,5,50,1
6,lpg,110,104,5.7,48,1
6,lpg,110,105,6.8,47,1
6,lpg,110,104,6.7,46,1
6,lpg,110,106,6.8,45,1
6,lpg,110,105,7.4,44,1
6,lpg,110,106,7.1,42,1
6,lpg,110,106,7.7,,1
6,lpg,110,108,7.8,38,1
6,lpg,110,106,8.1,,1
6,lpg,110,107,8.9,35,1
6,lpg,110,106,8.5,34,1
6,lpg,110,,8.7,33,1
6,lpg,110,107,8.8,32,1
6,lpg,110,106,10.6,30,1
6,lpg,110,105,8.8,28,1
6,lpg,110,106,9.3,27,1
6,lpg,110,106,10,26,1
6,lpg,110,104,8.5,25,1
6,lpg,,106,9.2,24,1
6,lpg,110,104,7.3,23,1
6,lpg,110,103,7.5,22,1
6,lpg,110,92,6.5,21,1
6,lpg,110,95,6.1,20,1
6,lpg,110,101,6.5,19,1
,lpg,110,101,6,18,1
6,lpg,110,100,7,17,1
6,lpg,110,100,7.7,16,1
6,lpg,110,92,,15,1
6,lpg,110,91,,14,1
6,lpg,110,89,6.5,13,1
6,lpg,110,91,6.1,12,1
6,lpg,110,87,5.2,11,1
6,lpg,110,92,4.9,10,1
6,lpg,110,90,5,,1
6,lpg,110,89,4.5,8,1
6,lpg,110,92,7,7,1
6,lpg,110,89,8.1,6,1
6,lpg,110,89,7.5,5,1
6,lpg,110,87,6.7,4,0
6,lpg,110,83,3.7,3,0
6,lpg,110,79,3.1,2,0
6,lpg,,74,0,1,0
6,lpg,120,97,0,75,0
6,lpg,120,96,0,72,0
6,lpg,120,96,0,,0
6,lpg,120,96,,68,0
6,lpg,120,96,1.5,67,0
6,lpg,120,96,1.9,66,0
6,lpg,120,96,2.2,65,0
6,lpg,120,95,3.3,60,0
6,lpg,120,95,3.6,55,0
6,lpg,120,105,4.8,52,0
6,lpg,120,102,4.2,51,0
6,lpg,120,103,5,50,0
6,lpg,120,103,5.3,48,0
6,lpg,120,102,5.2,47,0
6,lpg,120,102,5.8,46,0
6,lpg,120,101,4.9,45,1
6,lpg,120,104,6.1,44,1
6,lpg,120,104,6.7,42,1
6,lpg,120,,7,40,1
6,lpg,120,105,7.2,38,1
6,lpg,120,103,7.9,36,1
6,lpg,120,105,7.8,35,1
6,lpg,120,103,8.2,34,1
6,lpg,120,103,8.5,33,1
6,lpg,120,105,7.9,32,1
6,lpg,120,104,7.7,30,1
6,lpg,120,104,7.9,28,1
6,lpg,120,106,7.7,27,1
6,lpg,120,105,6.4,26,1
6,lpg,120,104,6.3,25,1
6,lpg,120,103,5.7,24,1
6,lpg,120,104,5.6,23,1
6,lpg,120,105,5,22,1
6,lpg,120,104,5.7,21,1
6,lpg,120,92,5.7,20,1
6,lpg,120,104,6.5,19,1
6,lpg,120,101,5.7,18,1
6,lpg,120,102,7.9,17,1
6,lpg,120,90,7.7,16,1
6,lpg,120,101,8.6,15,1
6,lpg,120,89,9,14,1
6,lpg,120,88,8.3,13,1
6,lpg,120,90,4.2,12,1
6,lpg,120,89,4,11,1
6,lpg,120,92,3.8,10,1
6,lpg,120,89,3.9,9,1
6,lpg,120,91,4,8,1
6,lpg,120,87,7,7,1
6,lpg,120,88,6.5,,1
6,,120,94,6,5,1
6,lpg,120,85,4.2,4,0
6,lpg,120,84,2.5,3,0
6,lpg,120,78,1.4,2,0
6,,120,74,0,1,0
6,lpg,130,108,0,75,0
6,,130,96,0,72,0
6,lpg,130,96,0,70,0
6,lpg,130,96,0,68,0
6,lpg,130,96,1.5,67,0
6,lpg,,96,1.6,66,0
6,lpg,130,96,1.9,65,0
6,lpg,130,95,3.4,60,0
6,lpg,130,95,3.3,55,0
6,lpg,130,105,3.7,52,0
6,lpg,130,103,3.7,51,0
6,lpg,130,94,3.8,50,0
6,lpg,,102,4.4,48,0
6,lpg,130,99,5.2,47,0
6,lpg,130,97,5.7,46,0
6,lpg,130,106,5.7,45,1
6,lpg,130,103,5.2,44,1
6,lpg,130,99,5,42,1
6,lpg,130,103,5.6,40,1
6,lpg,130,106,6.4,38,1
6,lpg,130,105,6.3,,1
6,lpg,130,105,5.6,35,1
6,lpg,130,104,5.8,34,1
6,lpg,130,104,7,33,1
6,lpg,130,92,8.3,32,1
6,lpg,130,,7.8,30,1
6,lpg,130,96,7.4,28,1
,lpg,130,96,6.3,27,1
6,lpg,130,92,6.5,26,1
6,lpg,130,96,6.1,25,1
6,lpg,130,96,4.8,24,1
6,lpg,130,96,4.2,23,1
6,lpg,130,96,4.2,22,1
6,lpg,130,92,3.7,21,1
6,lpg,130,92,4.2,20,1
6,lpg,130,92,5,19,1
6,lpg,130,89,5.3,18,1
6,lpg,130,90,5.6,17,1
6,lpg,130,92,4.4,16,1
6,lpg,130,89,4.5,15,1
6,lpg,130,91,6.8,14,1
6,lpg,130,91,5.6,13,1
,,130,92,5,12,1
6,lpg,130,92,4.6,11,1
6,lpg,130,91,,10,1
6,lpg,130,90,3.3,9,1
6,lpg,130,88,3.8,8,1
6,lpg,130,,5.3,7,1
6,lpg,130,86,4.9,6,1
6,lpg,130,86,4.5,5,1
6,lpg,130,86,,,0
6,lpg,130,86,3.4,3,0
6,lpg,130,80,2.3,2,0
6,lpg,130,74,0,1,0
6,lpg,140,96,0,75,0
6,lpg,140,109,0,,0
,lpg,140,96,0,70,0
6,,140,96,0,68,0
6,lpg,140,96,0.8,67,0
6,lpg,,95,1.3,66,0
6,lpg,140,96,1.7,65,0
6,lpg,140,95,2.8,60,0
6,lpg,140,107,2.3,,0
6,lpg,140,94,3.3,52,0
6,lpg,140,102,3.7,51,0
6,lpg,140,,3.4,50,0
6,lpg,140,104,4.4,48,0
6,lpg,140,93,4.3,47,0
6,lpg,140,92,4.8,46,0
6,lpg,140,93,4.6,45,1
6,lpg,140,96,4.6,44,1
6,lpg,140,105,4,42,1
6,lpg,140,92,4.5,40,1
6,lpg,140,102,5.4,38,1
6,lpg,140,106,4.3,36,1
6,lpg,140,94,5.2,35,1
6,lpg,140,102,5.2,34,1
,lpg,140,93,5.6,33,1
6,lpg,140,93,5.4,32,1
6,lpg,140,93,5.7,30,1
6,lpg,140,92,5.3,28,1
6,lpg,140,92,6,27,1
6,lpg,140,92,6.4,26,1
6,lpg,140,94,5.7,25,1
6,lpg,140,91,5.2,24,1
6,lpg,140,91,4.3,23,1
6,lpg,140,94,4.2,22,1
6,lpg,140,91,4,21,1
,lpg,140,92,4.2,20,1
,lpg,140,90,4.5,19,1
6,lpg,140,92,5.3,18,1
6,lpg,140,86,5.4,17,1
6,lpg,140,92,5.2,16,1
6,lpg,140,89,5.6,15,1
6,lpg,140,92,6,14,1
6,lpg,140,89,5,13,1
6,lpg,140,93,3.7,12,1
6,lpg,140,88,2.3,11,1
6,lpg,140,90,3.2,10,1
6,lpg,140,90,2.7,9,1
6,lpg,140,90,2.9,8,1
6,lpg,140,89,4.4,7,1
6,lpg,140,87,4.5,6,1
6,lpg,140,87,4.8,5,1
6,lpg,140,87,4.8,4,0
6,lpg,140,86,4.6,3,0
6,lpg,140,82,2.1,2,0
,lpg,140,74,0,1,0
6,lpg,150,97,0,75,0
6,lpg,150,96,0,72,0
6,lpg,150,105,0,70,0
6,lpg,150,96,0,68,0
6,lpg,150,96,0,67,0
6,lpg,150,96,1,,0
6,lpg,150,96,1.4,65,0
6,lpg,150,95,2.2,,0
6,lpg,150,95,2,55,0
6,lpg,150,95,3.2,52,0
6,lpg,150,95,2.8,51,0
6,lpg,150,94,3.1,50,0
6,lpg,150,102,3.7,48,0
6,lpg,150,94,3.8,47,0
6,lpg,,93,3.7,46,0
6,lpg,150,94,4,45,0
6,lpg,150,96,4.2,44,0
6,lpg,150,,4.3,42,0
6,lpg,150,93,4.4,40,1
6,lpg,150,103,4.2,38,1
6,lpg,150,105,4.3,36,1
6,lpg,,93,4.8,35,1
6,lpg,150,92,4.5,34,1
6,lpg,150,93,4.5,,1
6,lpg,150,96,5.3,32,1
6,lpg,150,89,5.6,30,1
6,lpg,150,92,5,28,1
6,lpg,150,93,5.6,27,1
6,lpg,150,93,5.8,26,1
6,lpg,150,92,4.8,25,1
6,lpg,150,92,4.5,24,1
6,lpg,150,91,4.3,23,1
6,lpg,150,93,4,22,1
6,lpg,150,90,3.7,21,1
6,lpg,150,90,3.7,20,1
6,lpg,150,89,3.4,19,1
6,lpg,150,92,3.3,18,1
6,lpg,150,86,4.5,,1
6,lpg,150,92,4.9,16,1
6,lpg,150,90,6,15,1
6,lpg,150,93,6.3,14,1
6,lpg,150,89,4.4,13,1
6,lpg,150,93,2.7,12,1
6,,150,90,2.3,11,1
,lpg,150,91,2.8,10,1
6,lpg,150,91,2.3,9,1
6,lpg,150,91,2.8,8,1
6,lpg,150,89,,7,1
6,lpg,,88,4.3,6,1
6,lpg,150,85,4.8,5,1
6,lpg,,86,5.2,4,0
6,lpg,150,85,3.7,3,0
6,lpg,150,79,2.2,2,0
6,lpg,150,74,0,1,0
6,lpg,160,97,0,75,0
6,lpg,160,97,0,72,0
6,lpg,160,96,0,70,0
6,lpg,160,96,0,68,0
6,lpg,160,96,0,67,0
6,lpg,160,96,1,66,0
6,lpg,160,105,1.5,65,0
6,lpg,160,95,2.5,60,0
6,lpg,160,94,1.9,55,0
6,lpg,160,94,2.7,52,0
6,lpg,160,101,2.7,51,0
6,lpg,160,93,2.8,50,0
,lpg,160,102,,48,0
6,lpg,160,94,3.3,47,0
6,lpg,160,94,3.6,46,0
6,lpg,160,95,3.9,45,0
6,lpg,160,97,3.4,44,0
6,lpg,160,105,3.7,42,0
6,lpg,160,95,4,40,0
6,lpg,160,102,4.2,38,0
6,lpg,160,105,4.4,36,0
6,lpg,160,95,4.4,35,0
6,lpg,160,91,4.8,34,0
6,lpg,160,93,5.3,33,0
6,lpg,160,93,5.8,32,0
6,lpg,160,94,6,30,1
6,lpg,,92,6.3,28,1
6,lpg,,94,,27,1
6,,160,92,5.2,26,1
6,lpg,160,93,4.9,25,1
