Customer ID,Gender,Age,Married,Number of Dependents,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status
7721-DVEKZ,Female,42,No,0,0,1,Offer E,Yes,23.67,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.65,19.65,0,0,23.67,"4,3.32",Stayed
7721-JXEAW,Male,23,Yes,0,1,59,Offer B,No,,,Yes,DSL,69,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,41.05,2452.7,0,0,0,"2,452.7",Churned
7722-VJRQD,Male,38,Yes,0,8,72,None,No,,,Yes,Cable,15,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,60.95,4549.05,0,0,0,"4,549.05",Stayed
7727-SHVZV,Female,56,No,0,0,9,None,Yes,43.83,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.5,150.35,0,0,394.47,"5,44.82",Stayed
7729-JTEEC,Male,33,Yes,1,2,2,None,Yes,30.87,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.5,90.05,0,0,61.74,"1,51.79",Stayed
7729-XBTWX,Male,62,Yes,2,7,66,None,Yes,31.53,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.75,1344.5,0,0,2080.98,"3,425.48",Stayed
7730-CLDSV,Female,61,Yes,2,6,72,Offer A,Yes,35.21,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,98.65,7129.45,0,0,2535.12,"9,664.57",Stayed
7730-IUTDZ,Male,63,No,0,0,43,None,Yes,34,No,Yes,Fiber Optic,11,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.2,3198.6,0,0,1462,"4,660.6",Churned
7733-UDMTP,Female,65,No,0,0,57,Offer B,No,,,Yes,DSL,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,55,3094.05,0,0,0,"3,094.05",Stayed
7734-DBOAI,Female,42,Yes,2,1,1,None,No,,,Yes,DSL,12,No,No,No,Yes,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,40.1,40.1,0,10,0,"5,0.1",Churned
7739-LAXOG,Female,51,Yes,0,1,32,None,Yes,46.92,Yes,Yes,Fiber Optic,9,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.05,2954.5,0,70,1501.44,"4,525.94",Churned
7740-KKCXF,Male,61,Yes,0,9,51,None,No,,,Yes,DSL,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,30.05,1529.45,0,0,0,"1,529.45",Stayed
7746-AWNQW,Female,62,No,0,0,28,Offer C,No,,,Yes,DSL,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,35.75,961.4,0,0,0,"9,61.4",Stayed
7750-EYXWZ,Female,62,No,0,0,12,None,No,,,Yes,Cable,24,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.65,743.3,40.41,0,0,"7,02.89",Stayed
7753-USQYQ,Male,47,No,0,0,55,Offer B,Yes,27.65,No,Yes,Cable,26,No,Yes,No,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,64.2,3627.3,0,0,1520.75,"5,148.05",Stayed
7754-IXRMC,Female,39,No,0,0,1,None,Yes,12.46,No,Yes,DSL,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,45.35,45.35,0,0,12.46,"5,7.81",Stayed
7758-UJWYS,Male,31,Yes,1,10,34,None,No,,,Yes,DSL,29,No,No,No,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40.55,1325.85,0,0,0,"1,325.85",Stayed
7758-XKCBS,Male,56,No,0,0,15,None,No,,,Yes,DSL,29,No,No,No,Yes,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,29.7,438.25,0,90,0,"5,28.25",Churned
7760-OYPDY,Female,32,No,2,0,2,None,Yes,5.85,No,Yes,Fiber Optic,19,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,144.15,0,20,11.7,"1,75.85",Churned
7762-ONLJY,Female,62,Yes,3,5,6,None,Yes,44.13,No,No,,,,,,,,,,,One Year,No,Credit Card,19.7,94.45,0,0,264.78,"3,59.23",Stayed
7762-URZQH,Male,30,Yes,0,0,66,None,Yes,23.51,Yes,Yes,Fiber Optic,52,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,106.05,6981.35,0,0,1551.66,"8,533.01",Churned
7764-BDPEE,Male,50,No,3,0,3,None,Yes,19.58,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.85,60.65,0,0,58.74,"1,19.39",Stayed
7765-LWVVH,Female,39,Yes,2,8,72,None,Yes,18.74,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,95.1,6843.15,0,0,1349.28,"8,192.43",Stayed
7766-CLTIC,Female,58,No,0,0,10,None,Yes,8.35,No,Yes,Cable,29,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,60.95,629.55,0,0,83.5,"7,13.05",Stayed
7767-UXAGJ,Male,37,No,0,0,1,None,Yes,28.25,Yes,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.45,50.45,0,0,28.25,"7,8.7",Churned
7771-ZONAT,Male,62,No,0,0,22,None,No,,,Yes,DSL,19,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,56.75,1304.85,0,0,0,"1,304.85",Stayed
7774-OJSXI,Male,53,No,0,0,31,None,Yes,9.27,Yes,Yes,Fiber Optic,30,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.45,3066.45,0,0,287.37,"3,353.82",Churned
7776-QGYJC,Female,64,Yes,5,7,39,Offer C,Yes,40.68,No,Yes,Fiber Optic,76,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,81.5,3107.3,0,0,1586.52,"4,693.82",Stayed
7776-QWNFX,Male,71,Yes,0,1,30,None,Yes,4.65,No,Yes,DSL,29,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.4,1527.5,0,0,139.5,"1,667",Churned
7777-UNYHB,Female,43,Yes,1,3,12,None,Yes,24.65,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.1,232.4,0,0,295.8,"5,28.2",Stayed
7781-HVGMK,Female,56,Yes,0,5,72,Offer A,No,,,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,65.2,4784.45,0,0,0,"4,784.45",Stayed
7783-YKGDV,Female,49,No,0,0,12,Offer D,Yes,16.07,Yes,Yes,Fiber Optic,14,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.7,1238.45,0,0,192.84,"1,431.29",Churned
7785-RDVIG,Female,53,Yes,2,5,3,None,Yes,10.13,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.3,54.7,0,0,30.39,"8,5.09",Stayed
7786-WBJYI,Female,31,No,0,0,4,None,Yes,30.95,Yes,Yes,Fiber Optic,26,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,77.95,305.55,0,0,123.8,"4,29.35",Churned
7789-CRUVC,Female,77,Yes,0,1,61,None,Yes,33.75,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,94.2,5895.45,0,0,2058.75,"7,954.2",Stayed
7789-HKSBS,Female,79,Yes,0,2,42,None,Yes,35.38,Yes,Yes,Fiber Optic,7,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,105.2,4599.15,40.46,0,1485.96,"6,044.65",Stayed
7794-JASDG,Male,37,No,0,0,1,Offer E,Yes,45.77,No,Yes,DSL,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,50.75,50.75,0,0,45.77,"9,6.52",Stayed
7795-CFOCW,Male,53,No,0,0,45,None,No,,,Yes,DSL,10,Yes,No,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,42.3,1840.75,0,0,0,"1,840.75",Stayed
7797-EJMDP,Female,34,No,0,0,8,Offer E,Yes,33.54,No,Yes,DSL,14,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,66.05,574.5,0,0,268.32,"8,42.82",Stayed
7798-JVXYM,Female,52,No,0,0,14,Offer D,Yes,37.01,No,Yes,DSL,29,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,921.4,0,0,518.14,"1,439.54",Stayed
7799-DSEWS,Male,22,No,0,0,18,Offer D,Yes,48.68,No,Yes,DSL,48,Yes,No,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.35,1299.8,0,0,876.24,"2,176.04",Stayed
7802-EFKNY,Male,37,Yes,0,1,5,Offer E,No,,,Yes,DSL,7,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.95,100.4,0,0,0,"1,00.4",Churned
7803-XOCCZ,Female,54,Yes,2,1,52,Offer B,Yes,31.96,No,Yes,Fiber Optic,26,Yes,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.05,4326.8,0,0,1661.92,"5,988.72",Stayed
7811-JIVPF,Female,44,No,0,0,23,None,Yes,42.26,No,Yes,Cable,2,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,49.7,1081.25,0,150,971.98,"2,203.23",Stayed
7812-FZHPE,Female,31,Yes,2,1,17,Offer D,Yes,18.26,Yes,No,,,,,,,,,,,Month-to-Month,No,Credit Card,24.1,409.9,0,0,310.42,"7,20.32",Churned
7813-TKCVO,Female,23,Yes,0,1,20,None,Yes,27.96,No,No,,,,,,,,,,,One Year,No,Credit Card,20.35,393.15,0,0,559.2,"9,52.35",Stayed
7813-ZGGAW,Male,68,No,0,0,31,Offer C,Yes,15.35,Yes,Yes,Fiber Optic,10,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,96.6,2877.95,0,0,475.85,"3,353.8",Stayed
7815-PDTHL,Male,64,No,0,0,35,None,Yes,42.8,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.2,684.4,0,0,1498,"2,182.4",Stayed
7816-VGHTO,Female,61,Yes,2,7,6,Offer E,No,,,Yes,Cable,10,No,Yes,Yes,Yes,No,No,No,No,Two Year,No,Credit Card,40.55,217.5,0,50,0,"2,67.5",Stayed
7817-BOQPW,Female,32,No,0,0,2,None,Yes,41.37,Yes,Yes,Fiber Optic,28,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.55,166.3,0,0,82.74,"2,49.04",Churned
7820-ZYGNY,Male,33,No,0,0,63,None,Yes,9.21,Yes,Yes,Fiber Optic,28,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,90.45,5825.5,0,100,580.23,"6,505.73",Stayed
7821-DPRQE,Male,25,Yes,0,2,68,Offer A,Yes,24.01,Yes,Yes,Fiber Optic,48,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.7,7320.9,0,0,1632.68,"8,953.58",Stayed
7823-JSOAG,Male,39,No,0,0,3,None,Yes,6.97,Yes,Yes,Fiber Optic,14,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.5,217.45,0,0,20.91,"2,38.36",Stayed
7825-ECJRF,Female,43,No,1,0,19,None,Yes,28.35,No,Yes,Fiber Optic,19,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,106.6,1934.45,21.72,40,538.65,"2,491.38",Churned
7826-VVKWT,Female,69,Yes,1,9,24,None,Yes,20.78,No,Yes,Fiber Optic,23,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,96.55,2263.45,0,0,498.72,"2,762.17",Stayed
7831-QGOXH,Female,27,No,0,0,18,None,Yes,24.4,Yes,Yes,Fiber Optic,71,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,1553.9,0,0,439.2,"1,993.1",Churned
7833-PKIHD,Male,59,Yes,0,1,51,None,Yes,31.66,No,Yes,Cable,3,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,76.4,3966.3,0,0,1614.66,"5,580.96",Stayed
7838-LAZFO,Male,38,Yes,0,6,45,Offer B,Yes,9.91,No,Yes,Cable,19,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,78.8,3597.5,23.28,0,445.95,"4,020.17",Stayed
7839-NUIAA,Female,27,Yes,1,1,61,Offer B,Yes,26.7,Yes,Yes,DSL,30,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,59.8,3641.5,0,100,1628.7,"5,370.2",Stayed
7841-FCRQD,Female,27,Yes,0,1,33,None,Yes,15.45,No,Yes,Cable,59,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,53.75,1857.3,0,0,509.85,"2,367.15",Stayed
7841-TZDMQ,Male,19,No,0,0,2,None,Yes,49.81,No,Yes,DSL,41,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,-7,84.5,0,0,99.62,"1,84.12",Churned
7850-THJMU,Female,40,Yes,2,4,26,None,Yes,12.71,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.65,494.9,0,0,330.46,"8,25.36",Stayed
7850-VWJUU,Female,37,No,0,0,23,None,Yes,24.04,No,Yes,Fiber Optic,22,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75,1778.5,0,0,552.92,"2,331.42",Stayed
7851-FLGGQ,Male,49,No,0,0,1,Offer E,No,,,Yes,Cable,19,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,44.65,44.65,0,0,0,"4,4.65",Churned
7851-WZEKY,Female,32,No,0,0,2,Offer E,Yes,38.51,Yes,Yes,Fiber Optic,25,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,196.9,0,0,77.02,"2,73.92",Churned
7852-LECYP,Male,79,Yes,0,8,13,Offer D,Yes,48.15,Yes,Yes,Fiber Optic,6,Yes,Yes,No,No,No,Yes,Yes,Yes,Two Year,No,Credit Card,93.8,1261,0,0,625.95,"1,886.95",Stayed
7854-FOKSF,Male,54,No,0,0,1,Offer E,No,,,Yes,Cable,29,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.9,35.9,0,0,0,"3,5.9",Churned
7855-DIWPO,Female,60,No,0,0,21,Offer D,Yes,30.59,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.65,1493.2,0,0,642.39,"2,135.59",Stayed
7856-GANIL,Male,71,Yes,0,1,45,Offer B,Yes,2.38,Yes,Yes,Fiber Optic,20,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,98.7,4525.8,0,0,107.1,"4,632.9",Stayed
7860-KSUGX,Male,25,Yes,0,1,72,Offer A,Yes,32.67,Yes,Yes,Cable,48,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Credit Card,64.45,4720,0,0,2352.24,"7,072.24",Stayed
7868-BGSZA,Male,30,Yes,0,7,43,None,Yes,33.97,Yes,Yes,DSL,69,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,80.2,3581.6,0,0,1460.71,"5,042.31",Stayed
7868-TMWMZ,Female,69,Yes,0,2,60,None,Yes,24.62,No,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,110,6668.35,0,0,1477.2,"8,145.55",Stayed
7869-ZYDST,Male,33,Yes,0,0,31,None,Yes,28.72,Yes,Yes,Cable,21,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,59.05,1882.8,0,0,890.32,"2,773.12",Stayed
7872-BAAZR,Female,49,Yes,1,10,53,Offer B,Yes,30.31,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.55,1007.9,0,0,1606.43,"2,614.33",Stayed
7872-RDDLZ,Female,68,No,0,0,67,None,Yes,48.43,Yes,Yes,DSL,28,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.9,3725.5,0,0,3244.81,"6,970.31",Stayed
7874-ECPQJ,Female,57,No,2,0,4,None,Yes,27.37,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.05,85.5,0,0,109.48,"1,94.98",Stayed
7876-AEHIG,Female,48,No,0,0,51,None,No,,,Yes,DSL,10,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,60.15,3077,0,0,0,"3,077",Stayed
7876-BEUTG,Female,34,No,0,0,15,Offer D,Yes,26.54,Yes,Yes,DSL,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,48.8,720.1,0,0,398.1,"1,118.2",Stayed
7876-DNYAP,Female,29,Yes,2,7,69,Offer A,Yes,8.39,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.8,1436.95,0,0,578.91,"2,015.86",Stayed
7878-JGDKK,Male,38,No,0,0,4,Offer E,Yes,30.07,No,Yes,Cable,29,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.55,220.75,0,0,120.28,"3,41.03",Stayed
7878-RTCZG,Female,55,No,0,0,1,None,Yes,2.38,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.9,19.9,0,0,2.38,"2,2.28",Stayed
7879-CGSFV,Male,19,No,0,0,55,Offer B,Yes,42.19,No,Yes,Fiber Optic,51,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,100.9,5552.05,0,0,2320.45,"7,872.5",Stayed
7880-XSOJX,Male,50,No,0,0,4,None,No,,,Yes,DSL,23,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,42.4,146.4,0,0,0,"1,46.4",Stayed
7881-EVUAD,Female,49,No,0,0,2,Offer E,No,,,Yes,DSL,21,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,42.6,72.4,0,0,0,"7,2.4",Churned
7881-INRLC,Male,34,No,0,0,45,Offer B,Yes,14.12,Yes,Yes,Fiber Optic,3,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,100.85,4740,0,0,635.4,"5,375.4",Churned
7883-ROJOC,Female,33,Yes,0,0,19,Offer D,Yes,34.51,No,Yes,Cable,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44.9,839.65,0,0,655.69,"1,495.34",Stayed
7890-VYYWG,Male,67,Yes,0,1,3,Offer E,No,,,Yes,DSL,20,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,36.45,93.7,0,0,0,"9,3.7",Churned
7892-POOKP,Female,23,Yes,3,0,28,Offer C,Yes,4.89,Yes,Yes,Fiber Optic,47,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.8,3046.05,0,0,136.92,"3,182.97",Churned
7892-QVYKW,Female,25,Yes,1,10,23,None,Yes,9.84,Yes,Yes,Fiber Optic,71,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.6,1868.4,0,0,226.32,"2,094.72",Stayed
7893-IXHRQ,Male,53,No,0,0,1,None,Yes,15.91,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.55,20.55,0,0,15.91,"3,6.46",Churned
7898-PDWQE,Male,22,Yes,0,2,71,Offer A,Yes,18.04,Yes,Yes,DSL,41,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,80.4,5727.15,0,0,1280.84,"7,007.99",Stayed
7901-HXJVA,Male,20,No,0,0,14,None,Yes,18.46,No,Yes,Fiber Optic,26,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,76.45,1117.55,0,0,258.44,"1,375.99",Stayed
7901-IIDQV,Male,28,No,0,0,24,None,Yes,7.52,Yes,Yes,Cable,85,No,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,54.6,1242.25,28.42,0,180.48,"1,394.31",Stayed
7901-TBKJX,Male,76,No,0,0,56,None,Yes,5.19,Yes,Yes,Fiber Optic,16,No,No,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.05,5594,0,10,290.64,"5,894.64",Stayed
7903-CMPEY,Male,78,Yes,0,1,1,None,Yes,17.51,Yes,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,80.3,0,0,17.51,"9,7.81",Churned
7905-NJMXS,Male,68,Yes,0,2,7,None,Yes,3.19,Yes,Yes,Cable,26,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,64.2,475,0,0,22.33,"4,97.33",Stayed
7905-TVXTA,Female,63,No,0,0,5,Offer E,Yes,8.32,No,Yes,DSL,22,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,64.35,352.65,0,0,41.6,"3,94.25",Stayed
7908-QCBCA,Female,47,Yes,0,1,1,Offer E,Yes,33.46,No,Yes,Fiber Optic,12,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,69.4,69.4,0,10,33.46,"1,12.86",Churned
7909-FIOIY,Female,21,Yes,1,4,19,Offer D,No,,,Yes,Cable,85,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,24.85,434.8,0,0,0,"4,34.8",Stayed
7912-SYRQT,Female,35,No,0,0,7,Offer E,Yes,18.99,Yes,Yes,Fiber Optic,23,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.1,552.95,0,0,132.93,"6,85.88",Churned
7921-LMDFQ,Male,69,No,0,0,51,None,Yes,4.14,No,Yes,Fiber Optic,21,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,94,4905.75,0,0,211.14,"5,116.89",Stayed
7923-IYJWY,Male,68,No,0,0,67,None,Yes,44.56,Yes,Yes,Fiber Optic,29,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,116.1,7839.85,0,40,2985.52,"1,0865.37",Stayed
7925-PNRGI,Female,51,Yes,2,9,45,Offer B,Yes,10.21,Yes,Yes,DSL,11,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,81.3,3541.1,0,0,459.45,"4,000.55",Stayed
7927-AUXBZ,Female,45,No,0,0,30,Offer C,Yes,9.34,No,Yes,Fiber Optic,8,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,85.15,2555.9,0,0,280.2,"2,836.1",Churned
7928-VJYAB,Male,44,Yes,1,9,11,Offer D,Yes,38.48,No,Yes,Fiber Optic,19,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,90.6,1020.2,0,0,423.28,"1,443.48",Stayed
7929-DMBCV,Female,45,Yes,0,6,20,Offer D,Yes,11.39,No,Yes,Fiber Optic,21,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,81,1683.7,0,0,227.8,"1,911.5",Stayed
7929-SKFGK,Male,23,Yes,0,10,70,Offer A,Yes,21.68,Yes,Yes,Fiber Optic,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,114.3,8244.3,0,0,1517.6,"9,761.9",Stayed
7932-WPTDS,Female,77,Yes,0,1,1,None,No,,,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,24.8,24.8,0,0,0,"2,4.8",Churned
7938-OUHIO,Male,28,No,0,0,3,Offer E,Yes,32.76,No,Yes,Fiber Optic,73,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.7,293.65,0,0,98.28,"3,91.93",Churned
7940-UQQUG,Female,42,Yes,2,4,64,None,Yes,13.95,Yes,Yes,Fiber Optic,11,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.4,6721.6,0,0,892.8,"7,614.4",Stayed
7941-RCJOW,Male,34,No,0,0,65,Offer B,Yes,44.7,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.55,1218.65,0,0,2905.5,"4,124.15",Stayed
7943-RQCHR,Female,34,No,0,0,9,Offer E,Yes,10.07,Yes,Yes,Fiber Optic,26,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.75,889.9,0,30,90.63,"1,010.53",Churned
7945-HLKEA,Female,29,No,0,0,60,None,Yes,37.95,Yes,Yes,DSL,27,Yes,No,Yes,Yes,No,No,No,No,One Year,No,Bank Withdrawal,64.75,4039.5,0,120,2277,"6,436.5",Stayed
7945-PRBVF,Male,47,No,0,0,35,None,Yes,17.2,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,21.45,705.45,0,0,602,"1,307.45",Stayed
7950-XWOVN,Male,60,No,0,0,11,Offer D,No,,,Yes,DSL,22,No,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,34.7,383.55,22.53,150,0,"5,11.02",Stayed
7951-QKZPL,Female,21,Yes,0,1,33,None,Yes,35.31,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.5,740.3,35.05,0,1165.23,"1,870.48",Churned
7951-VRDVK,Female,26,No,0,0,36,None,Yes,13.9,No,Yes,Cable,73,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,85.85,3003.55,0,0,500.4,"3,503.95",Stayed
7952-OBOYL,Male,24,No,0,0,3,None,Yes,25.1,No,Yes,Fiber Optic,59,No,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-Month,Yes,Credit Card,89.85,244.45,0,0,75.3,"3,19.75",Stayed
7954-MLBUN,Male,41,No,0,0,31,None,Yes,10.05,No,Yes,Fiber Optic,14,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.45,3109.9,43.38,0,311.55,"3,378.07",Stayed
7956-XQWGU,Male,43,No,0,0,27,None,Yes,2.59,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.4,460.25,29.59,0,69.93,"5,00.59",Stayed
7957-RYHQD,Female,65,No,0,0,40,Offer B,Yes,44.86,No,Yes,Fiber Optic,4,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,79.2,3233.85,0,0,1794.4,"5,028.25",Churned
